area_type,availability,location,size,society,total_sqft,bath,balcony,price
2,1,Jakkur,3,810,1473,2.0,1.0,85.0
2,1,Kathriguppe,5,918,1350,3.0,2.0,80.99
2,1,Prithvi Layout,7,155,4040,4.0,0.0,500.0
2,0,CV Raman Nagar,5,498,1980,4.0,2.0,166.0
2,0,Hoodi,5,611,1660,3.0,2.0,128.0
1,1,Neeladri Nagar,10,44,4000,5.0,2.0,425.0
2,1,Malleshwaram,5,90,2475,4.0,3.0,340.0
2,1,R.T. Nagar,3,2035,1080,2.0,1.0,48.0
2,1,Electronic City,5,2073,1521,2.0,2.0,57.5
3,1,Aishwarya Crystal Layout,3,900,1053,2.0,0.0,51.0
2,0,Binny Pete,5,269,2406,5.0,2.0,289.0
2,1,Thanisandra,5,2063,1430,2.0,2.0,51.48
3,1,Begur,5,2591,2400,3.0,2.0,12.0
2,1,Uttarahalli,3,2322,1000,2.0,2.0,39.5
2,1,Bannerghatta Road,5,1410,1630,3.0,3.0,68.0
2,1,Kammasandra,3,2287,985,2.0,1.0,40.5
2,1,BTM 2nd Stage,3,1196,1200,2.0,2.0,70.0
2,1,Mico Layout,5,597,1670,3.0,2.0,59.0
1,0,Sarjapur  Road,8,557,1240,4.0,0.0,110.0
3,1,Maheswari Nagar,3,1560,1000,2.0,2.0,60.0
2,0,Begur Road,7,714,2400 - 2600,6.0,0.0,122.5
2,1,Haralur Road,3,2132,1140,2.0,2.0,43.0
2,1,Nagarbhavi,5,896,1635,3.0,3.0,85.0
2,1,Sector 7 HSR Layout,5,308,1760,3.0,2.0,185.0
2,1,Harlur,5,795,2137,3.0,2.0,110.0
2,1,Hennur Road,3,1687,973,2.0,1.0,50.74
2,0,Kundalahalli,5,572,1724,3.0,1.0,146.0
2,1,Kambipura,3,2174,883,2.0,1.0,49.0
2,1,Ramagondanahalli,7,356,2787,5.0,2.0,220.0
3,1,Devasthanagalu,5,1380,1470,2.0,3.0,60.0
2,0,Electronics City Phase 1,3,2539,891,2.0,1.0,24.95
2,1,Kothanur,5,566,1787,3.0,2.0,120.0
2,1,Sarjapur  Road,3,128,1320,2.0,2.0,110.0
2,0,Yeshwanthpur,5,613,1692,3.0,3.0,108.0
2,1,Bannerghatta Road,5,962,1400,3.0,2.0,69.0
2,1,Whitefield,3,1766,1370,2.0,2.0,56.0
2,0,Thirumenahalli,5,2226,1602,3.0,2.0,56.0
2,1,GM Palaya,2,2074,675,1.0,1.0,35.0
3,1,Chikka Tirupathi,8,433,3250,4.0,2.0,136.0
2,1,Whitefield,3,2218,1050,2.0,3.0,43.0
3,1,Jalahalli East,3,2235,1035,2.0,1.0,42.5
2,0,Sarjapur  Road,5,1968,1200,2.0,2.0,44.0
2,1,Sarjapur  Road,5,308,1800,3.0,2.0,128.0
3,1,Green Glen Layout,5,1254,1625,3.0,2.0,70.0
2,0,Electronics City Phase 1,3,2498,1032,2.0,1.0,31.99
2,0,Whitefield,5,281,1496,2.0,1.0,71.81
3,0,Electronic City Phase II,3,2453,1125,2.0,1.0,32.63
2,1,Chikka Banaswadi,5,1105,1555,3.0,3.0,73.0
2,1,Amruthahalli,3,2106,1025,2.0,1.0,42.0
2,0,Hennur Road,5,882,1482,2.0,1.0,83.73
2,1,Arekere,3,2242,900,2.0,1.0,44.5
2,1,Yelahanka,5,1607,1355,2.0,3.0,75.0
2,1,Suraksha Nagar,5,1481,1563,3.0,2.0,63.0
2,1,Marathahalli,3,333,1360,2.0,1.0,101.0
2,1,Hegde Nagar,5,791,1835,3.0,3.0,88.0
3,1,Rachenahalli,5,524,1756,3.0,2.0,110.0
2,1,8th Phase JP Nagar,5,2076,1296,2.0,2.0,51.83
2,1,Haralur Road,3,787,1300,2.0,1.0,75.0
2,1,Anandapura,3,2013,1141,2.0,1.0,50.0
3,1,Electronic City,3,2085,1210,2.0,1.0,55.0
2,1,Hormavu,3,1411,1310,2.0,2.0,67.0
2,0,Magadi Road,5,1782,1052 - 1322,2.0,0.0,55.195
2,1,Gubbalala,5,594,1745,3.0,2.0,140.0
2,0,Electronic City Phase II,3,2453,1140,2.0,1.0,34.0
2,1,Varthur,3,1238,1210,2.0,2.0,54.0
2,1,Sarjapur,2,2566,633,1.0,1.0,17.09
3,1,Amruthahalli,2,2522,485,1.0,1.0,19.5
2,1,Varthur,3,2061,1112,2.0,2.0,40.0
2,1,Sarjapur  Road,5,128,2275,4.0,2.0,187.0
2,1,Doddanakundi Industrial Area 2,5,812,1419,3.0,2.0,85.0
2,1,Kundalahalli,3,572,1047,2.0,2.0,91.0
2,1,Thanisandra,5,398,1884,4.0,2.0,117.0
2,1,Bannerghatta Road,3,962,905,2.0,1.0,58.0
2,1,JP Nagar,5,568,1500,2.0,1.0,108.0
2,1,Hennur Road,5,817,1305,2.0,1.0,77.0
2,1,Billekahalli,3,1418,1125,2.0,1.0,65.0
2,1,BSM Extension,3,2373,865,2.0,2.0,33.0
2,1,Jigani,5,1768,1245,3.0,3.0,66.0
2,1,Udayagiri,5,1543,1145,2.0,2.0,60.0
3,1,AECS Layout,5,1067,2000,3.0,1.0,90.0
2,0,Hosa Road,2,1239,625,1.0,1.0,43.68
2,1,Kundalahalli,5,572,1724,3.0,2.0,128.0
2,1,Sarjapur  Road,5,2088,1270,2.0,1.0,54.0
2,0,Jakkur,5,1169,1485,3.0,2.0,72.0
2,1,Ambedkar Nagar,5,422,1950,4.0,2.0,120.0
2,1,Yelahanka,5,1798,1756,3.0,2.0,125.0
2,0,Chandapura,2,2561,520,1.0,1.0,14.04
3,1,Doddakannelli,3,2030,1025,2.0,1.0,48.0
2,1,Sarjapur  Road,7,128,3335,4.0,3.0,300.0
2,0,Begur,5,1588,1411,2.0,2.0,60.0
2,1,Kanakpura Road,5,2318,1320,2.0,1.0,39.6
3,1,Bannerghatta,3,1928,1320,2.0,0.0,50.0
2,1,Kalena Agrahara,5,307,1804,3.0,2.0,155.0
2,1,HSR Layout,3,2072,1140,2.0,2.0,46.0
2,1,Hebbal,7,401,2375,4.0,2.0,189.0
2,1,Thanisandra,3,892,965,2.0,1.0,54.0
2,1,Lingadheeranahalli,5,494,1684,3.0,1.0,120.0
2,1,Hennur Road,5,820,1672,3.0,2.0,86.0
2,1,Panathur,3,1644,1075,2.0,2.0,60.0
1,1,Sarjapur,6,706,1500,5.0,2.0,95.0
2,0,Hebbal,3,483,1420,2.0,1.0,99.26
2,1,Yeshwanthpur,3,1116,1169,2.0,2.0,64.08
2,0,Devanahalli,5,1634,1290,2.0,1.0,62.0
2,1,Mysore Road,5,1582,1500,3.0,2.0,70.0
2,0,Electronic City Phase II,5,2453,1310,2.0,1.0,37.84
2,1,Bhoopsandra,5,309,2150,3.0,0.0,170.0
2,1,Sarjapur  Road,3,2173,1025,2.0,2.0,45.5
3,0,Electronic City,3,1763,1070,2.0,1.0,60.0
2,1,Begur,3,2300,815,2.0,1.0,40.0
3,1,Kanakpura Road,5,586,2000,3.0,3.0,105.0
2,1,ITPL,7,103,5666 - 5669,5.0,0.0,300.0
1,1,Hegde Nagar,8,45,3500,5.0,2.0,450.0
2,1,KR Puram,3,2087,1205,2.0,1.0,45.79
2,1,Jakkur Plantation,3,580,1368,2.0,3.0,87.0
2,1,Yelahanka,3,1613,1408,2.0,2.0,58.0
3,1,Reliaable Tranquil Layout,5,1115,1507,3.0,1.0,80.0
3,1,Poorna Pragna Layout,3,1996,960,2.0,3.0,50.0
2,1,NGR Layout,3,2071,1021,2.0,2.0,46.0
2,1,Hegde Nagar,5,249,2162.03,4.0,2.0,129.0
2,1,Channasandra,3,2392,1065,2.0,1.0,36.0
2,1,Attibele,2,2583,400,1.0,1.0,10.25
2,1,Bannerghatta Road,5,962,1465,2.0,1.0,75.0
2,0,Kanakpura Road,3,2062,900,2.0,1.0,41.0
2,1,Marathahalli,5,825,1800,3.0,2.0,95.0
2,1,Amblipura,3,268,1175,2.0,2.0,83.0
2,1,Sanjay nagar,3,1591,1050,2.0,0.0,59.0
3,0,Electronic City Phase II,5,2453,1400,2.0,2.0,40.43
2,1,Indira Nagar,5,319,1650,3.0,1.0,150.0
2,1,KR Puram,5,669,1827,3.0,2.0,97.0
2,1,Thanisandra,5,398,1930,4.0,2.0,122.0
2,0,Mysore Road,3,2180,883,2.0,1.0,37.0
2,1,Kanakapura,5,2247,1290,2.0,3.0,38.69
1,1,Doddaballapur,8,204,2400,3.0,0.0,200.0
2,0,Munnekollal,5,1759,1200,2.0,1.0,57.9
3,1,JP Nagar,5,434,1520,3.0,2.0,125.0
2,0,Thanisandra,2,1180,620 - 934,1.0,0.0,38.46
2,1,EPIP Zone,5,298,2710,3.0,2.0,177.0
2,1,Kenchenahalli,3,1820,1150,2.0,2.0,57.0
2,1,Mahalakshmi Layout,5,535,1200,2.0,3.0,110.0
2,0,Hebbal,3,569,1252,2.0,1.0,92.0
2,1,Marathahalli,5,825,1650,3.0,2.0,85.0
3,1,Marathahalli,3,944,1270,2.0,2.0,80.0
2,1,Tumkur Road,3,1016,992,2.0,1.0,70.0
3,1,Bisuvanahalli,5,2270,1075,2.0,1.0,41.49
2,1,Electronic City,3,2269,1190,2.0,1.0,42.0
2,1,Sarjapur  Road,5,2047,1814,3.0,3.0,63.0
3,1,Rahmath Nagar,5,654,1400,3.0,2.0,98.0
2,1,Murugeshpalya,5,1433,1344,2.0,0.0,56.0
1,1,Whitefield,8,76,5400,5.0,3.0,475.0
2,1,Kanakpura Road,5,957,1843,3.0,2.0,95.0
2,0,Chikkadunnasandra,3,2485,1138,2.0,1.0,32.0
3,1,Nagappa Reddy Layout,5,1147,1495,2.0,2.0,70.0
2,1,Electronic City,3,2579,880,2.0,1.0,19.0
2,0,Whitefield,5,1318,1396,3.0,1.0,74.0
3,1,Garudachar Palya,5,372,1610,2.0,3.0,119.0
3,0,Kumbena Agrahara,5,2070,1410,2.0,2.0,43.71
2,1,Yelahanka,3,1607,1104,2.0,2.0,58.0
2,0,Hennur Road,3,1018,1165,2.0,1.0,67.0
2,1,Hormavu,3,1411,1310,2.0,3.0,60.0
2,0,Jayanagar,5,107,2240,3.0,2.0,300.0
2,1,Electronic City,3,2085,1150,2.0,1.0,38.08
2,0,Thanisandra,5,1113,2019,3.0,1.0,70.67
2,1,Varthur,3,2477,986,2.0,1.0,31.0
2,1,Gollarapalya Hosahalli,5,2007,1318,3.0,2.0,56.0
3,1,Yelahanka,5,1628,1325,2.0,2.0,58.0
3,1,Kereguddadahalli,3,2509,800,2.0,1.0,33.0
2,1,Jalahalli East,3,1977,1010,2.0,1.0,52.0
2,1,Banashankari,3,1007,1260,2.0,3.0,75.0
1,1,Halanayakanahalli,6,274,1520,3.0,1.0,165.0
2,1,Harlur,3,682,1197,2.0,1.0,75.0
2,1,Thanisandra,5,1632,1241,2.0,1.0,68.0
2,1,Maithri Layout,5,1496,1567,2.0,3.0,62.0
2,1,Kasavanhalli,5,497,1747,3.0,1.0,110.0
2,0,Ramagondanahalli,5,1879,1475,2.0,2.0,55.0
2,1,Hennur Road,3,1687,980,2.0,1.0,51.0
2,0,Dasanapura,3,2119,966,2.0,1.0,58.0
2,1,Ferrar Nagar,7,426,2360,3.0,2.0,185.0
2,0,Sarjapur  Road,3,1667,1112,2.0,1.0,62.0
2,1,Electronic City,3,2579,550,1.0,1.0,16.0
3,1,Surabhi Layout,5,552,1760,3.0,3.0,90.0
2,1,Hennur,5,488,1830,2.0,3.0,113.0
2,0,Yelahanka,3,1091,1175,2.0,1.0,67.77
2,1,Whitefield,3,2290,1175,2.0,1.0,41.0
2,0,Hennur Road,3,882,1232,2.0,1.0,80.0
3,1,5th Phase JP Nagar,3,1655,1010,2.0,2.0,57.0
2,1,Sarjapur  Road,3,1841,1273,2.0,2.0,60.0
2,0,Battarahalli,3,679,1590,2.0,2.0,102.0
2,1,Air View Colony,3,1601,1100,2.0,1.0,58.5
2,1,Electronic City Phase II,5,1583,1252,2.0,1.0,65.0
2,1,1st Phase JP Nagar,7,180,2615,5.0,3.0,222.0
2,1,Harlur,5,682,1755,3.0,2.0,117.0
2,1,Electronic City Phase II,3,2285,1135,2.0,2.0,46.0
1,1,Ambedkar Nagar,8,43,3500,4.0,2.0,550.0
2,0,Kanakpura Road,5,2062,1100,2.0,1.0,53.0
3,1,Ayappa Nagar,3,1937,1236,2.0,1.0,50.0
3,0,KR Puram,3,2474,1075,2.0,2.0,32.25
2,1,Kadugodi,3,1784,1150,2.0,2.0,42.0
2,1,Hennur Road,3,2222,1085,2.0,1.0,43.4
3,1,Hebbal Kempapura,5,280,1785,3.0,0.0,165.0
2,1,Malleshwaram,5,90,2475,4.0,3.0,300.0
2,1,Thanisandra,5,398,1930,4.0,2.0,120.0
2,1,Bannerghatta Road,5,962,1920,3.0,3.0,122.0
2,1,Thanisandra,2,892,760,1.0,2.0,50.4
3,1,Sahakara Nagar,3,930,1201,2.0,3.0,80.0
2,0,Electronic City,5,1177,1615,3.0,2.0,97.0
2,1,Budigere,5,1179,1991,4.0,2.0,100.0
2,1,Kasavanhalli,3,722,1377,2.0,2.0,80.0
2,1,Cunningham Road,5,29,2880,3.0,2.0,560.0
1,1,Laxmi Sagar Layout,6,167,1892,3.0,2.0,200.0
3,1,Shivaji Nagar,5,69,2176,3.0,3.0,348.0
2,0,Thanisandra,2,1180,663,1.0,0.0,32.82
2,1,Talaghattapura,5,75,3554,4.0,1.0,340.0
2,1,Thanisandra,3,2063,1260,2.0,1.0,45.5
3,1,Volagerekallahalli,3,2351,1095,2.0,1.0,39.0
2,1,Seegehalli,3,1913,1176,2.0,2.0,50.0
2,1,Thanisandra,5,398,1801,3.0,2.0,115.0
2,1,Parappana Agrahara,3,2075,1194,2.0,2.0,46.0
2,0,Uttarahalli,5,1812,1308,2.0,3.0,53.0
1,1,Sarjapur  Road,8,8,4250,4.0,2.0,610.0
2,1,Thanisandra,5,398,1806,6.0,2.0,116.0
2,1,Hoodi,5,365,2144,3.0,2.0,140.0
3,1,Hoskote,3,2502,1065,2.0,3.0,33.75
2,0,Balagere,3,1510,1205,2.0,1.0,67.0
2,1,Uttarahalli,3,2209,1160,2.0,2.0,40.58
2,1,Parappana Agrahara,3,2075,1194,2.0,2.0,47.0
2,1,Iblur Village,7,117,3633,5.0,1.0,335.0
3,1,Kanakpura Road,5,957,1843,3.0,2.0,90.0
2,1,Thubarahalli,5,835,1885,3.0,2.0,85.52
2,1,TC Palaya,3,2325,1126,2.0,1.0,39.4
2,1,Rayasandra,5,1514,1357,2.0,2.0,59.0
2,1,Whitefield,5,2311,1451,2.0,2.0,46.4
2,1,Hennur Road,3,1114,950,2.0,1.0,55.0
3,1,Bellandur,3,2080,960,2.0,2.0,48.0
1,0,Kaggalipura,6,244,2200,4.0,1.0,150.0
2,1,Ambalipura,5,681,1607,2.0,2.0,112.0
2,0,Kanakpura Road,3,2062,900,2.0,1.0,46.29
3,1,Shree Ananth Nagar Layout,3,2361,1080,2.0,2.0,38.0
2,1,Hosa Road,7,1293,1708,3.0,0.0,64.05
2,1,Bellandur,5,526,1690,2.0,2.0,116.0
2,1,Haralur Road,3,2132,1243,2.0,2.0,46.0
3,0,Electronic City Phase II,3,2453,1165,2.0,1.0,33.64
2,1,Parappana Agrahara,3,2075,1194,2.0,2.0,47.0
2,1,Old Madras Road,5,724,1630,3.0,2.0,110.0
2,0,Whitefield,3,2211,1063,2.0,1.0,42.52
2,1,Shikaripalya,3,1961,1025,2.0,1.0,39.98
2,0,Kanakpura Road,3,574,1299,2.0,1.0,89.63
2,0,Panathur,3,1025,1343,2.0,1.0,76.0
2,1,Mallasandra,5,1136,1524,2.0,3.0,72.0
2,1,Lingadheeranahalli,7,494,2236,4.0,2.0,153.0
2,1,Balagere,3,1510,1205,2.0,1.0,79.0
2,0,Gopalapura,5,86,1950.2,3.0,2.0,261.0
2,0,Sarjapur  Road,5,1667,1157,2.0,1.0,69.0
2,0,Kanakapura,2,1288,712 - 938,1.0,0.0,35.475
3,1,Sarjapur  Road,3,2173,1000,2.0,2.0,40.0
3,0,Yelahanka,2,1876,602,1.0,1.0,33.0
2,0,Hoodi,3,611,1108,2.0,0.0,66.46
2,1,Raja Rajeshwari Nagar,3,2017,1196,2.0,2.0,40.54
2,0,Kanakpura Road,2,2375,850,1.0,1.0,37.32
2,0,Gopalapura,5,86,2171.66,3.0,2.0,298.0
2,1,Kanaka Nagar,3,2051,900,2.0,1.0,40.0
2,1,Kudlu,2,2014,720,1.0,1.0,33.0
2,1,Thanisandra,5,892,1573,3.0,2.0,115.0
2,1,Sarjapur  Road,3,748,1026,2.0,1.0,60.8
3,0,Electronic City Phase II,5,2453,1400,2.0,2.0,40.44
2,1,Sarjapur  Road,3,2088,1150,2.0,1.0,48.5
2,1,Malleshwaram,5,61,2400,3.0,2.0,380.0
2,1,Kothanur,5,566,1790,3.0,2.0,105.0
2,1,Ramagondanahalli,3,1223,1125,2.0,2.0,75.0
2,0,Hennur,5,1172,1783 - 1878,3.0,0.0,84.205
2,1,Marathahalli,3,1923,1100,2.0,1.0,50.0
3,1,Banaswadi,3,1650,1105,2.0,2.0,57.0
2,1,Thanisandra,3,2078,1110,2.0,2.0,46.5
2,1,Dasanapura,2,2119,708,1.0,1.0,41.0
2,1,Thigalarapalya,7,277,3122,6.0,2.0,250.0
2,1,Sarjapur  Road,3,2505,1205,2.0,2.0,37.0
2,1,5th Phase JP Nagar,5,1109,1450,2.0,2.0,73.0
3,1,Dasarahalli,3,908,1200,2.0,2.0,42.0
2,1,Kalena Agrahara,5,863,1837,2.0,2.0,95.0
2,0,Whitefield,3,492,1346,2.0,1.0,76.01
3,1,Balagere,3,1510,1012,2.0,1.0,68.0
2,0,Gopalapura,5,86,1950.2,3.0,2.0,193.0
2,1,Kaggadasapura,5,1549,1500,2.0,2.0,60.0
2,1,Harlur,3,682,1197,2.0,1.0,79.9
2,0,Chandapura,5,2556,1230,2.0,2.0,31.37
2,1,Channasandra Layout,5,1577,1563,2.0,2.0,52.0
2,1,Hebbal Kempapura,7,72,3729,4.0,2.0,384.0
1,1,Sarjapur  Road,6,476,1600,3.0,1.0,120.0
2,1,Green Glen Layout,5,529,1715,3.0,3.0,120.0
2,0,Ramagondanahalli,3,1879,1151,2.0,2.0,42.5
2,1,Yelahanka,3,1086,1315,2.0,3.0,77.0
2,0,Varthur,5,1769,1600,3.0,2.0,63.2
2,1,Jakkur,5,652,1660,3.0,2.0,104.0
2,1,Kodichikkanahalli,3,375,1299,2.0,3.0,58.0
2,1,Haralur Road,3,649,953,2.0,1.0,90.0
2,1,Gunjur,3,1292,1457,2.0,3.0,60.0
2,1,Yelahanka,5,2501,1075,2.0,1.0,33.53
2,1,Kanakpura Road,5,1483,1450,3.0,3.0,51.0
2,1,Iblur Village,9,117,5515,6.0,2.0,425.0
2,1,Bellandur,2,1509,950,1.0,1.0,40.0
2,1,Amam Enclave Layout,3,1536,1013,2.0,2.0,60.0
2,1,Yelahanka,5,1779,1430,3.0,1.0,61.0
4,1,Anantapura,5,1001,1600,3.0,2.0,77.0
2,1,Ayappa Nagar,3,2034,1190,2.0,1.0,48.0
2,1,Ashwath Nagar,5,904,1625,3.0,2.0,95.0
2,1,Lakshminarayana Pura,5,604,1615,3.0,2.0,150.0
2,1,Kalena Agrahara,3,1035,1180,2.0,2.0,85.0
3,1,Bellandur,3,2080,850,2.0,1.0,45.0
3,1,HRBR Layout,3,715,1300,2.0,3.0,90.0
2,1,Hennur Road,5,450,1891,3.0,1.0,110.0
2,1,Hennur Road,5,910,1735,3.0,3.0,78.0
2,1,Bisuvanahalli,5,2270,1075,2.0,1.0,33.0
2,1,Uttarahalli,5,1797,1590,3.0,2.0,57.0
3,1,Devanahalli,3,1840,1010,2.0,1.0,58.0
2,1,Electronic City,3,1166,1221,2.0,2.0,68.0
2,0,Hoodi,3,611,1108,2.0,1.0,87.48
2,0,Sarjapur  Road,3,732,1370,2.0,1.0,70.0
2,0,Bhoganhalli,3,784,1277,2.0,1.0,79.89
1,1,Sarjapur,8,363,2400,3.0,3.0,140.0
2,1,Kanakpura Road,5,1483,1570,3.0,2.0,68.0
2,1,Nallurhalli,3,1490,1053,2.0,3.0,44.0
2,1,Hoysalanagar,5,1885,1325,2.0,3.0,56.0
2,0,Badavala Nagar,3,651,1274,2.0,1.0,90.0
2,1,Whitefield,3,1766,1317,2.0,2.0,52.0
3,1,Lakshminarayana Pura,3,604,1195,2.0,1.0,75.0
2,0,Whitefield,7,281,2528 - 3188,4.0,0.0,137.0
2,1,Kammasandra,3,2423,940,2.0,2.0,35.0
3,1,Budigere,5,1179,1820,3.0,2.0,95.5
3,1,Whitefield,5,731,1615,3.0,0.0,96.9
2,1,Subramanyapura,3,1028,985,2.0,1.0,62.5
2,1,Attibele,3,2583,656,2.0,1.0,25.0
2,1,Kaggadasapura,3,2324,1105,2.0,1.0,39.5
2,1,Whitefield,3,1755,1220,2.0,1.0,55.0
3,1,Hoodi,5,1419,1400,3.0,2.0,74.0
3,1,Uttarahalli,3,2419,1000,2.0,1.0,35.0
2,1,Uttarahalli,5,1797,1330,2.0,1.0,57.0
2,0,Old Madras Road,3,2048,1165,2.0,1.0,52.0
2,1,Budigere,3,1179,1153,2.0,2.0,56.0
3,1,Bannerghatta Road,3,2136,1270,2.0,2.0,45.0
2,1,Banashankari Stage III,5,691,1420,2.0,2.0,95.0
2,0,Bellandur,3,769,1454,2.0,1.0,90.0
2,1,Whitefield,3,2004,1116,2.0,3.0,48.76
2,0,Sarjapur  Road,3,732,1346,2.0,1.0,74.03
2,1,Hessarghatta,3,1641,1062,2.0,1.0,50.0
2,0,JP Nagar,3,573,1405,2.0,1.0,99.0
1,1,Chikka Tirupathi,6,433,2153,4.0,3.0,120.0
2,1,Ulsoor,5,211,2135,3.0,2.0,170.0
2,1,Uttarahalli,3,1797,1125,2.0,1.0,47.0
2,1,Doddathoguru,3,2528,940,2.0,1.0,32.9
2,0,Hosa Road,3,2478,1063,2.0,1.0,32.79
2,1,Brookefield,3,734,1382,2.0,2.0,84.5
2,1,KR Puram,5,1548,1400,2.0,3.0,60.0
2,0,Sarjapur  Road,2,1978,475,1.0,1.0,26.0
2,1,Glass Factory Layout,5,1401,1450,3.0,3.0,65.0
2,1,Kudlu,3,2014,1162,2.0,1.0,52.0
2,0,Hosa Road,3,1414,1161,2.0,1.0,48.75
2,1,Green Glen Layout,5,529,1623.29,2.0,2.0,105.0
2,1,Brookefield,3,1209,1260,2.0,1.0,70.0
1,1,Billekahalli,8,606,1672,3.0,2.0,190.0
1,1,Seegehalli,6,154,3000,4.0,2.0,240.0
2,1,Murugeshpalya,5,1433,1500,2.0,0.0,70.0
2,0,Budigere,2,1963,650 - 760,1.0,0.0,34.545
2,1,Dollars Colony,5,202,2000,3.0,3.0,200.0
1,1,Electronic City,6,327,1200,3.0,2.0,150.0
2,1,Whitefield,5,1682,1400,2.0,3.0,56.0
2,1,Ramagondanahalli,5,356,2257,3.0,2.0,155.0
2,1,Budigere,3,1179,1153,2.0,2.0,56.5
2,1,Sarjapur  Road,3,785,1197,2.0,1.0,56.86
2,1,Siddapura,3,666,1150,2.0,2.0,90.0
2,0,Hoodi,5,611,1837,3.0,1.0,110.0
2,1,Bellandur,5,742,1830,3.0,3.0,91.86
2,1,Green Glen Layout,5,487,1715,3.0,3.0,115.0
2,1,Electronic City,3,2433,970,2.0,1.0,35.0
1,1,Siddapura,6,47,5480,4.0,2.0,400.0
2,1,Sarjapur  Road,7,664,3040,4.0,2.0,135.0
2,0,Raja Rajeshwari Nagar,3,1396,1168,2.0,1.0,66.0
2,1,Begur Road,3,2049,1160,2.0,2.0,36.54
3,1,Mallappa Layout,5,1074,1500,3.0,2.0,75.0
2,1,Ramamurthy Nagar,3,2333,935,2.0,2.0,39.0
3,1,Domlur,5,235,1650,3.0,1.0,180.0
1,1,Dodsworth Layout,6,38,5656,5.0,0.0,499.0
2,1,Vinayak Nagar,3,2468,1300,2.0,1.0,33.0
2,1,Kaggalipura,3,1877,950,2.0,1.0,60.0
2,1,Ankappa Layout,5,1383,1425,2.0,2.0,65.0
3,1,Uttarahalli,3,2200,1165,1.0,0.0,42.09
3,1,Kalena Agrahara,5,982,1510,3.0,2.0,78.0
2,1,Thanisandra,3,336,1305,2.0,2.0,90.0
3,1,Kodigehaali,3,2492,866,2.0,2.0,32.0
2,1,Hulimavu,3,1013,1231,2.0,1.0,84.5
2,1,Yeshwanthpur,5,1116,2500,3.0,3.0,138.0
2,1,Whitefield,3,1818,1140,2.0,3.0,55.0
2,0,Kanakpura Road,2,2062,525,1.0,1.0,30.0
2,1,Vidyaranyapura,3,1995,1100,2.0,1.0,41.0
1,0,Bannerghatta Road,8,63,4723,4.0,3.0,500.0
1,1,Sarjapur,8,54,3508,4.0,1.0,386.0
2,1,Kalena Agrahara,3,1210,1354,2.0,2.0,70.0
2,1,Basavangudi,7,146,2453,3.0,2.0,250.0
2,0,Electronics City Phase 1,3,1484,1205,2.0,2.0,60.0
4,1,Doopanahalli,5,325,1625,3.0,1.0,150.0
2,1,Bannerghatta Road,5,962,1520,2.0,3.0,80.0
2,0,Kadugodi,5,605,1762,3.0,3.0,109.0
2,1,Budigere,3,1179,1153,2.0,2.0,58.0
2,1,Yelahanka,7,240,2650,4.0,1.0,223.0
2,1,Sompura,5,2069,1350,2.0,2.0,47.0
2,1,Billekahalli,3,606,950,2.0,2.0,56.0
2,1,Jakkur,5,93,3295,3.0,3.0,310.0
2,1,Coconut Grove Layout,5,915,1515,3.0,3.0,80.5
2,1,Neeladri Nagar,3,2515,1100,2.0,2.0,30.0
2,1,Yelahanka,5,1798,1355,2.0,2.0,51.5
2,0,Padmanabhanagar,5,120,2051,3.0,2.0,170.0
2,1,BTM Layout,5,643,1470,2.0,2.0,99.0
2,1,Silver Springs Layout,5,1232,1550,2.0,3.0,70.0
3,1,Bannerghatta Road,5,962,1270,2.0,1.0,73.0
2,0,Bhoganhalli,7,784,2119,4.0,2.0,111.0
2,1,Hebbal Kempapura,5,280,1600,3.0,3.0,170.0
2,1,Kudlu Gate,5,1830,1320,2.0,2.0,50.0
2,1,Tejaswini Nagar,5,1690,1410,2.0,1.0,54.0
2,1,Whitefield,3,1393,1200,2.0,3.0,70.0
2,1,Electronic City,3,2196,995,2.0,1.0,48.0
2,1,Parappana Agrahara,3,2075,1194,2.0,2.0,46.0
2,0,Sonnenahalli,2,1597,605,1.0,1.0,30.24
3,1,Yelahanka,2,2555,567,1.0,1.0,25.0
2,0,Banashankari Stage VI,5,1392,1400 - 1421,2.0,0.0,70.385
2,1,Green Glen Layout,5,529,1715,3.0,2.0,105.0
2,1,Bannerghatta Road,5,599,1846,3.0,2.0,120.0
2,1,Whitefield,3,1681,1015,2.0,3.0,56.0
2,1,Thanisandra,3,2323,1100,2.0,1.0,36.0
2,1,Thanisandra,5,398,1965,4.0,2.0,125.0
2,0,Haralur Road,3,676,1230,2.0,1.0,67.65
2,1,Lingadheeranahalli,5,494,1894,4.0,1.0,114.0
2,0,Jakkur,5,187,1950,3.0,2.0,131.0
2,1,Sector 2 HSR Layout,3,1507,1231,2.0,3.0,66.0
2,1,Mahadevpura,3,1487,1236,2.0,1.0,58.0
2,1,Begur,5,1588,1443,2.0,2.0,70.0
2,0,Chandapura,5,2556,1305,3.0,1.0,33.28
2,0,Kudlu Gate,3,745,1183,2.0,1.0,79.54
3,1,Rajiv Gandhi Nagar,5,870,1750,3.0,2.0,100.0
2,1,Electronic City,3,1177,1342,2.0,1.0,90.0
2,1,Motappa Layout,3,1692,1113,2.0,1.0,52.0
2,1,Devarabeesana Halli,5,553,1738,3.0,2.0,110.0
2,0,Hebbal,7,278,2790,4.0,3.0,198.0
3,1,Sarjapur  Road,5,128,1857,4.0,3.0,155.0
